

wavelength(nm), Y
1573.1, -11.2901
1573.09, -12.7477
1573.08, -15.009
1573.07, -18.6334
1573.06, -23.9168
1573.05, -21.9917
1573.04, -16.7446
1573.03, -13.4789
1573.02, -11.5008
1573.01, -10.3474
1573, -9.77206
1572.99, -9.64298
1572.98, -9.90751
1572.97, -10.5832
1572.96, -11.77
1572.95, -13.6947
1572.94, -16.8265
1572.92, -21.8711
1572.91, -23.276
1572.9, -17.8438
1572.89, -14.1949
1572.88, -11.9826
1572.87, -10.6374
1572.86, -9.87137
1572.85, -9.54294
1572.84, -9.60025
1572.83, -10.0629
1572.82, -11.0267
1572.81, -12.6937
1572.8, -15.4549
1572.79, -20.0158
1572.78, -24.1767
1572.77, -19.437
1572.76, -15.3034
1572.75, -12.7735
1572.74, -11.1809
1572.73, -10.1912
1572.72, -9.6501
1572.71, -9.50521
1572.7, -9.77872
1572.69, -10.5641
1572.68, -12.0413
1572.67, -14.5293
1572.66, -18.6154
1572.65, -24.0912
1572.64, -21.4606
1572.63, -16.7635
1572.62, -13.816
1572.61, -11.9146
1572.59, -10.6661
1572.58, -9.89852
1572.57, -9.55793
1572.56, -9.66906
1572.55, -10.3205
1572.54, -11.6641
1572.53, -13.9438
1572.52, -17.6067
1572.51, -23.1458
1572.5, -23.6027
1572.49, -18.4263
1572.48, -14.9522
1572.47, -12.6812
1572.46, -11.1469
1572.45, -10.152
1572.44, -9.63792
1572.43, -9.62665
1572.42, -10.1909
1572.41, -11.4395
1572.4, -13.5382
1572.39, -16.8096
1572.38, -21.8533
1572.37, -25.2305
1572.36, -20.1409
1572.35, -16.0425
1572.34, -13.3531
1572.33, -11.5243
1572.32, -10.3222
1572.31, -9.67437
1572.3, -9.5861
1572.29, -10.0951
1572.28, -11.2552
1572.27, -13.1628
1572.25, -16.0502
1572.24, -20.4528
1572.23, -25.5261
1572.22, -21.7975
1572.21, -17.019
1572.2, -13.877
1572.19, -11.7643
1572.18, -10.3917
1572.17, -9.65423
1572.16, -9.51874
1572.15, -9.97253
1572.14, -11.0172
1572.13, -12.7034
1572.12, -15.207
1572.11, -18.975
1572.1, -24.33
1572.09, -23.2803
1572.08, -17.8958
1572.07, -14.2784
1572.06, -11.9041
1572.05, -10.3987
1572.04, -9.59799
1572.03, -9.41221
1572.02, -9.77879
1572.01, -10.6656
1572, -12.1011
1571.99, -14.2292
1571.98, -17.4201
1571.97, -22.3067
1571.96, -24.3117
1571.95, -18.7595
1571.94, -14.6507
1571.93, -12.0313
1571.92, -10.4105
1571.9, -9.53968
1571.89, -9.2698
1571.88, -9.50385
1571.87, -10.1959
1571.86, -11.3677
1571.85, -13.1443
1571.84, -15.8356
1571.83, -20.0744
1571.82, -24.3415
1571.81, -19.7475
1571.8, -15.1375
1571.79, -12.2629
1571.78, -10.5093
1571.77, -9.53183
1571.76, -9.1324
1571.75, -9.19616
1571.74, -9.6751
1571.73, -10.5908
1571.72, -12.0557
1571.71, -14.3345
1571.7, -17.9808
1571.69, -23.1111
1571.68, -20.9808
1571.67, -15.906
1571.66, -12.7259
1571.65, -10.791
1571.64, -9.65782
1571.63, -9.08948
1571.62, -8.96157
1571.61, -9.22738
1571.6, -9.90953
1571.59, -11.1122
1571.58, -13.0653
1571.57, -16.2352
1571.55, -21.2569
1571.54, -22.3922
1571.53, -17.1026
1571.52, -13.5295
1571.51, -11.3446
1571.5, -10.0056
1571.49, -9.23732
1571.48, -8.90618
1571.47, -8.96606
1571.46, -9.44085
1571.45, -10.429
1571.44, -12.1328
1571.43, -14.9384
1571.42, -19.5207
1571.41, -23.4784
1571.4, -18.7862
1571.39, -14.7119
1571.38, -12.193
1571.37, -10.5944
1571.36, -9.59528
1571.35, -9.04918
1571.34, -8.90922
1571.33, -9.20093
1571.32, -10.018
1571.31, -11.5362
1571.3, -14.0651
1571.29, -18.174
1571.28, -23.5517
1571.27, -20.8645
1571.26, -16.205
1571.25, -13.2531
1571.24, -11.3364
1571.23, -10.0752
1571.22, -9.30466
1571.21, -8.97551
1571.19, -9.11351
1571.18, -9.80337
1571.17, -11.1873
1571.16, -13.4969
1571.15, -17.1676
1571.14, -22.6607
1571.13, -23.0369
1571.12, -17.8733
1571.11, -14.3832
1571.1, -12.0928
1571.09, -10.5477
1571.08, -9.55664
1571.07, -9.06337
1571.06, -9.08709
1571.05, -9.69126
1571.04, -10.9717
1571.03, -13.083
1571.02, -16.3431
1571.01, -21.3478
1571, -24.6841
1570.99, -19.5905
1570.98, -15.4659
1570.97, -12.7567
1570.96, -10.9228
1570.95, -9.73336
1570.94, -9.11458
1570.93, -9.06377
1570.92, -9.60589
1570.91, -10.7828
1570.9, -12.6854
1570.89, -15.5468
1570.88, -19.9061
1570.87, -24.9715
1570.86, -21.2686
1570.85, -16.4527
1570.83, -13.2911
1570.82, -11.1795
1570.81, -9.82633
1570.8, -9.12009
1570.79, -9.0161
1570.78, -9.48973
1570.77, -10.5359
1570.76, -12.2046
1570.75, -14.675
1570.74, -18.3985
1570.73, -23.7414
1570.72, -22.8016
1570.71, -17.3699
1570.7, -13.7301
1570.69, -11.3591
1570.68, -9.87365
1570.67, -9.0982
1570.66, -8.93188
1570.65, -9.30452
1570.64, -10.182
1570.63, -11.5947
1570.62, -13.6893
1570.61, -16.8387
1570.6, -21.7007
1570.59, -23.8945
1570.58, -18.31
1570.57, -14.1668
1570.56, -11.5454
1570.55, -9.93703
1570.54, -9.08025
1570.53, -8.8176
1570.52, -9.04836
1570.51, -9.7267
1570.5, -10.8763
1570.49, -12.6236
1570.48, -15.2798
1570.46, -19.4889
1570.45, -23.9396
1570.44, -19.4086
1570.43, -14.7405
1570.42, -11.8498
1570.41, -10.0961
1570.4, -9.12093
1570.39, -8.72014
1570.38, -8.7767
1570.37, -9.24261
1570.36, -10.1401
1570.35, -11.582
1570.34, -13.8326
1570.33, -17.4494
1570.32, -22.6793
1570.31, -20.7715
1570.3, -15.6089
1570.29, -12.3912
1570.28, -10.4421
1570.27, -9.30191
1570.26, -8.72743
1570.25, -8.59175
1570.24, -8.84716
1570.23, -9.51568
1570.22, -10.7007
1570.21, -12.6308
1570.2, -15.7725
1570.19, -20.82
1570.18, -22.2874
1570.17, -16.9048
1570.16, -13.2674
1570.15, -11.0543
1570.14, -9.70086
1570.13, -8.92352
1570.12, -8.58507
1570.11, -8.63725
1570.09, -9.10222
1570.08, -10.0766
1570.07, -11.7604
1570.06, -14.5379
1570.05, -19.1073
1570.04, -23.3726
1570.03, -18.6731
1570.02, -14.504
1570.01, -11.9429
1570, -10.3237
1569.99, -9.31391
1569.98, -8.76193
1569.97, -8.61752
1569.96, -8.90319
1569.95, -9.70939
1569.94, -11.2087
1569.93, -13.7082
1569.92, -17.7861
1569.91, -23.3314
1569.9, -20.8115
1569.89, -16.0278
1569.88, -13.0204
1569.87, -11.0791
1569.86, -9.80801
1569.85, -9.0353
1569.84, -8.70653
1569.83, -8.84264
1569.82, -9.52337
1569.81, -10.8871
1569.8, -13.1639
1569.79, -16.7946
1569.78, -22.3334
1569.77, -23.0055
1569.76, -17.7092
1569.75, -14.1516
1569.74, -11.8357
1569.73, -10.2848
1569.71, -9.29761
1569.7, -8.81045
1569.69, -8.8353
1569.68, -9.42951
1569.67, -10.6856
1569.66, -12.7597
1569.65, -15.9759
1569.64, -20.9695
1569.63, -24.6007
1569.62, -19.4323
1569.61, -15.2313
1569.6, -12.5
1569.59, -10.6681
1569.58, -9.49067
1569.57, -8.88289
1569.56, -8.8325
1569.55, -9.35884
1569.54, -10.5044
1569.53, -12.3656
1569.52, -15.1827
1569.51, -19.5139
1569.5, -24.7606
1569.49, -21.1173
1569.48, -16.2208
1569.47, -13.0435
1569.46, -10.9426
1569.45, -9.60729
1569.44, -8.91188
1569.43, -8.80244
1569.42, -9.25243
1569.41, -10.2617
1569.4, -11.8882
1569.39, -14.3188
1569.38, -18.0152
1569.37, -23.4323
1569.36, -22.6575
1569.35, -17.1516
1569.34, -13.5039
1569.32, -11.151
1569.31, -9.68459
1569.3, -8.91493
1569.29, -8.73521
1569.28, -9.07807
1569.27, -9.91712
1569.26, -11.2912
1569.25, -13.3541
1569.24, -16.4861
1569.23, -21.3792
1569.22, -23.7466
1569.21, -18.1173
1569.2, -13.9753
1569.19, -11.376
1569.18, -9.78353
1569.17, -8.92508
1569.16, -8.64251
1569.15, -8.84127
1569.14, -9.48389
1569.13, -10.6018
1569.12, -12.3278
1569.11, -14.9791
1569.1, -19.2148
1569.09, -23.784
1569.08, -19.2487
1569.07, -14.591
1569.06, -11.7232
1569.05, -9.98005
1569.04, -8.99703
1569.03, -8.57338
1569.02, -8.59943
1569.01, -9.03492
1569, -9.90891
1568.99, -11.3403
1568.98, -13.5989
1568.97, -17.2502
1568.96, -22.5554
1568.95, -20.6409
1568.94, -15.4968
1568.92, -12.3024
1568.91, -10.3593
1568.9, -9.20781
1568.89, -8.61035
1568.88, -8.44743
1568.87, -8.67831
1568.86, -9.33135
1568.85, -10.5157
1568.84, -12.4651
1568.83, -15.6503
1568.82, -20.7626
1568.81, -22.175
1568.8, -16.8068
1568.79, -13.1957
1568.78, -10.9866
1568.77, -9.62046
1568.76, -8.82143
1568.75, -8.45948
1568.74, -8.49295
1568.73, -8.95014
1568.72, -9.93294
1568.71, -11.6451
1568.7, -14.4717
1568.69, -19.1046
1568.68, -23.2867
1568.67, -18.5463
1568.66, -14.4114
1568.65, -11.856
1568.64, -10.2256
1568.63, -9.19738
1568.62, -8.6273
1568.61, -8.47156
1568.6, -8.75826
1568.59, -9.58174
1568.58, -11.1154
1568.57, -13.6636
1568.56, -17.7981
1568.55, -23.2931
1568.54, -20.6089
1568.52, -15.8717
1568.51, -12.8778
1568.5, -10.9312
1568.49, -9.64898
1568.48, -8.86714
1568.47, -8.53722
1568.46, -8.68416
1568.45, -9.38882
1568.44, -10.787
1568.43, -13.1043
1568.42, -16.7776
1568.41, -22.3077
1568.4, -22.7047
1568.39, -17.4574
1568.38, -13.9296
1568.37, -11.6205
1568.36, -10.0702
1568.35, -9.08608
1568.34, -8.60887
1568.33, -8.65181
1568.32, -9.27019
1568.31, -10.553
1568.3, -12.6536
1568.29, -15.8963
1568.28, -20.8986
1568.27, -24.241
1568.26, -19.0693
1568.25, -14.9228
1568.24, -12.2148
1568.23, -10.3974
1568.22, -9.23459
1568.21, -8.64411
1568.2, -8.61267
1568.19, -9.15685
1568.18, -10.3171
1568.17, -12.1905
1568.16, -15.0211
1568.15, -19.3639
1568.14, -24.4216
1568.13, -20.6457
1568.11, -15.8335
1568.1, -12.6997
1568.09, -10.6276
1568.08, -9.31556
1568.07, -8.63883
1568.06, -8.542
1568.05, -8.99806
1568.04, -10.0087
1568.03, -11.636
1568.02, -14.0717
1568.01, -17.7792
1568, -23.1203
1567.99, -22.104
1567.98, -16.7071
1567.97, -13.124
1567.96, -10.8105
1567.95, -9.36913
1567.94, -8.61166
1567.93, -8.43285
1567.92, -8.76914
1567.91, -9.59946
1567.9, -10.9681
1567.89, -13.0335
1567.88, -16.178
1567.87, -21.0565
1567.86, -23.1747
1567.85, -17.6477
1567.84, -13.5879
1567.83, -11.0311
1567.82, -9.457
1567.81, -8.59882
1567.8, -8.30475
1567.79, -8.48753
1567.78, -9.11646
1567.77, -10.2283
1567.76, -11.9594
1567.75, -14.6281
1567.74, -18.8759
1567.73, -23.2804
1567.72, -18.7901
1567.71, -14.2248
1567.7, -11.3932
1567.68, -9.65579
1567.67, -8.66001
1567.66, -8.21519
1567.65, -8.22033
1567.64, -8.64182
1567.63, -9.51319
1567.62, -10.9557
1567.61, -13.238
1567.6, -16.9129
1567.59, -22.1468
1567.58, -20.2209
1567.57, -15.1712
1567.56, -11.9994
1567.55, -10.0466
1567.54, -8.87053
1567.53, -8.24508
1567.52, -8.0592
1567.51, -8.27805
1567.5, -8.93357
1567.49, -10.1356
1567.48, -12.114
1567.47, -15.3255
1567.46, -20.4083
1567.45, -21.7938
1567.44, -16.5221
1567.43, -12.9149
1567.42, -10.6796
1567.41, -9.27804
1567.4, -8.44552
1567.39, -8.05972
1567.38, -8.08408
1567.37, -8.54931
1567.36, -9.55582
1567.35, -11.2995
1567.34, -14.148
1567.33, -18.755
1567.32, -22.898
1567.31, -18.28
1567.3, -14.1292
1567.29, -11.5305
1567.28, -9.85473
1567.27, -8.7892
1567.25, -8.19636
1567.24, -8.03642
1567.23, -8.33794
1567.22, -9.19006
1567.21, -10.7536
1567.2, -13.3127
1567.19, -17.4086
1567.18, -22.8244
1567.17, -20.3204
1567.16, -15.5573
1567.15, -12.5047
1567.14, -10.506
1567.13, -9.18635
1567.12, -8.38657
1567.11, -8.06017
1567.1, -8.22903
1567.09, -8.96388
1567.08, -10.3839
1567.07, -12.6953
1567.06, -16.3125
1567.05, -21.7244
1567.04, -22.3376
1567.03, -17.0928
1567.02, -13.4947
1567.01, -11.1307
1567, -9.54709
1566.99, -8.55319
1566.98, -8.08792
1566.97, -8.15641
1566.96, -8.79945
1566.95, -10.0893
1566.94, -12.1647
1566.93, -15.3363
1566.92, -20.2033
1566.91, -23.7052
1566.9, -18.6576
1566.89, -14.4342
1566.88, -11.6713
1566.87, -9.82705
1566.86, -8.66263
1566.85, -8.08846
1566.84, -8.07861
1566.83, -8.6344
1566.81, -9.78365
1566.8, -11.6159
1566.79, -14.3677
1566.78, -18.5764
1566.77, -23.6431
1566.76, -20.2029
1566.75, -15.3197
1566.74, -12.1307
1566.73, -10.0366
1566.72, -8.72614
1566.71, -8.06217
1566.7, -7.9753
1566.69, -8.42672
1566.68, -9.41148
1566.67, -10.9889
1566.66, -13.3471
1566.65, -16.9339
1566.64, -22.1677
1566.63, -21.6359
1566.62, -16.214
1566.61, -12.5724
1566.6, -10.2355
1566.59, -8.79063
1566.58, -8.03489
1566.57, -7.85168
1566.56, -8.17081
1566.55, -8.96882
1566.54, -10.2891
1566.53, -12.2864
1566.52, -15.3291
1566.51, -20.0659
1566.5, -22.6244
1566.49, -17.2252
1566.48, -13.0957
1566.47, -10.5028
1566.46, -8.91132
1566.45, -8.04034
1566.44, -7.73008
1566.43, -7.88959
1566.42, -8.48676
1566.41, -9.55687
1566.4, -11.2322
1566.39, -13.8183
1566.38, -17.9326
1566.36, -22.5366
1566.35, -18.4578
1566.34, -13.8131
1566.33, -10.9259
1566.32, -9.15493
1566.31, -8.13452
1566.3, -7.66718
1566.29, -7.64859
1566.28, -8.04297
1566.27, -8.88126
1566.26, -10.2797
1566.25, -12.4956
1566.24, -16.0564
1566.23, -21.2571
1566.22, -19.953
1566.21, -14.8438
1566.2, -11.5937
1566.19, -9.59249
1566.18, -8.38362
1566.17, -7.73327
1566.16, -7.52588
1566.15, -7.72312
1566.14, -8.35305
1566.13, -9.51978
1566.12, -11.4426
1566.11, -14.5566
1566.1, -19.5119
1566.09, -21.4838
1566.08, -16.2657
1566.07, -12.5586
1566.06, -10.2621
1566.05, -8.82256
1566.04, -7.96509
1566.03, -7.56104
1566.02, -7.56885
1566.01, -8.01397
1566, -8.99017
1565.99, -10.6837
1565.98, -13.4453
1565.97, -17.9108
1565.96, -22.3808
1565.95, -18.0722
1565.94, -13.8074
1565.93, -11.1369
1565.92, -9.42075
1565.91, -8.33221
1565.89, -7.72517
1565.88, -7.55303
1565.87, -7.83754
1565.86, -8.66053
1565.85, -10.1746
1565.84, -12.6528
1565.83, -16.6179
1565.82, -22.0749
1565.81, -20.1354
1565.8, -15.2676
1565.79, -12.1344
1565.78, -10.0948
1565.77, -8.75509
1565.76, -7.94479
1565.75, -7.60843
1565.74, -7.75979
1565.73, -8.4627
1565.72, -9.83129
1565.71, -12.0663
1565.7, -15.5702
1565.69, -20.89
1565.68, -22.1233
1565.67, -16.8507
1565.66, -13.1632
1565.65, -10.7572
1565.64, -9.15525
1565.63, -8.15162
1565.62, -7.67444
1565.61, -7.72075
1565.6, -8.32682
1565.59, -9.56384
1565.58, -11.5699
1565.57, -14.6481
1565.56, -19.4011
1565.55, -23.3524
1565.54, -18.4879
1565.53, -14.1661
1565.52, -11.3565
1565.51, -9.49139
1565.5, -8.31311
1565.49, -7.72061
1565.48, -7.68188
1565.47, -8.19724
1565.46, -9.2966
1565.45, -11.0705
1565.44, -13.7499
1565.42, -17.8611
1565.41, -23.0988
1565.4, -20.1205
1565.39, -15.1375
1565.38, -11.8913
1565.37, -9.76813
1565.36, -8.4351
1565.35, -7.74465
1565.34, -7.62429
1565.33, -8.03669
1565.32, -8.97951
1565.31, -10.5124
1565.3, -12.8175
1565.29, -16.3296
1565.28, -21.5574
1565.27, -21.6087
1565.26, -16.1239
1565.25, -12.4078
1565.24, -10.029
1565.23, -8.55161
1565.22, -7.76372
1565.21, -7.5471
1565.2, -7.83278
1565.19, -8.59825
1565.18, -9.88574
1565.17, -11.845
1565.16, -14.833
1565.15, -19.5117
1565.14, -22.541
1565.13, -17.2121
1565.12, -12.9912
1565.11, -10.3448
1565.1, -8.71511
1565.09, -7.81189
1565.08, -7.47302
1565.07, -7.60714
1565.06, -8.18134
1565.05, -9.22878
1565.04, -10.8772
1565.03, -13.4232
1565.02, -17.4774
1565.01, -22.3002
1565, -18.4969
1564.99, -13.7512
1564.98, -10.8014
1564.97, -8.99049
1564.96, -7.94137
1564.95, -7.45216
1564.94, -7.41613
1564.92, -7.79529
1564.91, -8.61786
1564.9, -9.99603
1564.89, -12.1805
1564.88, -15.6893
1564.87, -20.9188
1564.86, -19.9915
1564.85, -14.7982
1564.84, -11.4818
1564.83, -9.44326
1564.82, -8.21175
1564.81, -7.54688
1564.8, -7.32912
1564.79, -7.51699
1564.78, -8.13548
1564.77, -9.28519
1564.76, -11.1807
1564.75, -14.2506
1564.74, -19.1671
1564.73, -21.4396
1564.72, -16.2077
1564.71, -12.4388
1564.7, -10.1117
1564.69, -8.65781
1564.68, -7.79379
1564.67, -7.38603
1564.66, -7.38915
1564.65, -7.82535
1564.64, -8.78554
1564.63, -10.4535
1564.62, -13.1777
1564.61, -17.5972
1564.6, -22.1965
1564.59, -17.978
1564.58, -13.667
1564.57, -10.9778
1564.56, -9.25779
1564.55, -8.17152
1564.54, -7.56718
1564.53, -7.39382
1564.52, -7.67006
1564.51, -8.47606
1564.5, -9.96494
1564.49, -12.4119
1564.48, -16.3424
1564.47, -21.8099
1564.46, -19.9863
1564.45, -15.1036
1564.44, -11.9686
1564.42, -9.93757
1564.41, -8.60886
1564.4, -7.80622
1564.39, -7.46993
1564.38, -7.61142
1564.37, -8.29515
1564.36, -9.63936
1564.35, -11.8509
1564.34, -15.3368
1564.33, -20.6452
1564.32, -21.909
1564.31, -16.6633
1564.3, -12.9978
1564.29, -10.6144
1564.28, -9.03144
1564.27, -8.03843
1564.26, -7.56024
1564.25, -7.59371
1564.24, -8.17913
1564.23, -9.39516
1564.22, -11.388
1564.21, -14.4664
1564.2, -19.2282
1564.19, -23.1124
1564.18, -18.2743
1564.17, -14.0056
1564.16, -11.2343
1564.15, -9.39493
1564.14, -8.22801
1564.13, -7.63192
1564.12, -7.57797
1564.11, -8.07396
1564.1, -9.15906
1564.09, -10.9317
1564.08, -13.6281
1564.07, -17.7732
1564.06, -22.9465
1564.05, -19.8743
1564.04, -14.9797
1564.03, -11.7895
1564.02, -9.69775
1564.01, -8.37565
1564, -7.67956
1563.99, -7.54425
1563.98, -7.94203
1563.97, -8.87958
1563.96, -10.423
1563.95, -12.7588
1563.94, -16.3235
1563.93, -21.5568
1563.92, -21.3393
1563.91, -15.958
1563.89, -12.3186
1563.88, -9.97712
1563.87, -8.51099
1563.86, -7.71787
1563.85, -7.4899
1563.84, -7.76809
1563.83, -8.5375
1563.82, -9.84522
1563.81, -11.8445
1563.8, -14.896
1563.79, -19.6351
1563.78, -22.3266
1563.77, -17.0202
1563.76, -12.9
1563.75, -10.299
1563.74, -8.68334
1563.73, -7.77838
1563.72, -7.43404
1563.71, -7.56813
1563.7, -8.15383
1563.69, -9.22808
1563.68, -10.9216
1563.67, -13.5353
1563.66, -17.6741
1563.65, -22.2783
1563.64, -18.2606
1563.63, -13.6385
1563.62, -10.7462
1563.61, -8.95574
1563.6, -7.91112
1563.59, -7.4235
1563.58, -7.39437
1563.57, -7.79074
1563.56, -8.64393
1563.55, -10.0687
1563.54, -12.3192
1563.53, -15.916
1563.52, -21.1003
1563.51, -19.7144
1563.5, -14.6446
1563.49, -11.4026
1563.48, -9.39403
1563.47, -8.1746
1563.46, -7.51765
1563.45, -7.31139
1563.44, -7.51897
1563.43, -8.16833
1563.42, -9.36235
1563.41, -11.3185
1563.4, -14.4693
1563.39, -19.4337
1563.38, -21.1851
1563.37, -15.9965
1563.35, -12.3231
1563.34, -10.0377
1563.33, -8.60328
1563.32, -7.75209
1563.31, -7.35852
1563.3, -7.38201
1563.29, -7.84781
1563.28, -8.84888
1563.27, -10.5709
1563.26, -13.3658
1563.25, -17.8591
1563.24, -22.0957
1563.23, -17.707
1563.22, -13.5124
1563.21, -10.8774
1563.2, -9.18353
1563.19, -8.1135
1563.18, -7.52456
1563.17, -7.37117
1563.16, -7.67516
1563.15, -8.51856
1563.14, -10.0554
1563.13, -12.5628
1563.12, -16.5653
1563.11, -21.899
1563.1, -19.6761
1563.09, -14.9165
1563.08, -11.8481
1563.07, -9.84832
1563.06, -8.53774
1563.05, -7.75055
1563.04, -7.43302
1563.03, -7.60016
1563.02, -8.3179
1563.01, -9.70438
1563, -11.9667
1562.99, -15.5137
1562.98, -20.8181
1562.97, -21.618
1562.96, -16.4539
1562.95, -12.8642
1562.94, -10.5146
1562.93, -8.94946
1562.92, -7.9704
1562.91, -7.50905
1562.9, -7.56583
1562.89, -8.18182
1562.88, -9.43439
1562.87, -11.4686
1562.86, -14.5942
1562.85, -19.3883
1562.84, -22.9326
1562.83, -18.0528
1562.82, -13.8632
1562.81, -11.1251
1562.8, -9.30114
1562.78, -8.14571
1562.77, -7.56427
1562.76, -7.53115
1562.75, -8.05385
1562.74, -9.16914
1562.73, -10.9733
1562.72, -13.7023
1562.71, -17.8763
1562.7, -22.8999
1562.69, -19.6543
1562.68, -14.831
1562.67, -11.6698
1562.66, -9.58949
1562.65, -8.27589
1562.64, -7.59198
1562.63, -7.47439
1562.62, -7.89393
1562.61, -8.85423
1562.6, -10.4188
1562.59, -12.7728
1562.58, -16.3512
1562.57, -21.5391
1562.56, -21.1418
1562.55, -15.8081
1562.54, -12.189
1562.53, -9.85321
1562.52, -8.39178
1562.51, -7.60743
1562.5, -7.39267
1562.49, -7.68623
1562.48, -8.47005
1562.47, -9.7886
1562.46, -11.7933
1562.45, -14.8425
1562.44, -19.5568
1562.43, -22.1632
1562.42, -16.8813
1562.41, -12.767
1562.4, -10.1635
1562.39, -8.54721
1562.38, -7.6459
1562.37, -7.3085
1562.36, -7.45031
1562.35, -8.04178
1562.34, -9.11742
1562.33, -10.8056
1562.32, -13.4037
1562.31, -17.5096
1562.3, -22.1038
1562.29, -18.1552
1562.28, -13.5181
1562.27, -10.61
1562.26, -8.80982
1562.25, -7.76062
1562.24, -7.27123
1562.23, -7.24077
1562.22, -7.63401
1562.21, -8.48008
1562.19, -9.89108
1562.18, -12.1169
1562.17, -15.6703
1562.16, -20.8384
1562.15, -19.6647
1562.14, -14.5624
1562.13, -11.2827
1562.12, -9.25009
1562.11, -8.0145
1562.1, -7.34564
1562.09, -7.12924
1562.08, -7.32639
1562.07, -7.96278
1562.06, -9.13821
1562.05, -11.0648
1562.04, -14.1654
1562.03, -19.0764
1562.02, -21.169
1562.01, -15.9865
1562, -12.2416
1561.99, -9.91107
1561.98, -8.44573
1561.97, -7.57129
1561.96, -7.15885
1561.95, -7.16549
1561.94, -7.61393
1561.93, -8.59337
1561.92, -10.2831
1561.91, -13.0234
1561.9, -17.4356
1561.89, -21.9734
1561.88, -17.7962
1561.87, -13.4857
1561.86, -10.7765
1561.85, -9.03344
1561.84, -7.9276
1561.83, -7.31114
1561.82, -7.13536
1561.81, -7.41886
1561.8, -8.23882
1561.79, -9.74147
1561.78, -12.1911
1561.77, -16.097
1561.76, -21.5362
1561.75, -19.8658
1561.74, -14.9548
1561.73, -11.774
1561.72, -9.70327
1561.71, -8.3436
1561.7, -7.52088
1561.69, -7.17673
1561.68, -7.32148
1561.67, -8.01454
1561.66, -9.36469
1561.65, -11.5657
1561.64, -15.0079
1561.63, -20.2529
1561.62, -21.8299
1561.61, -16.567
1561.6, -12.8168
1561.59, -10.371
1561.57, -8.74323
1561.56, -7.72171
1561.55, -7.23075
1561.54, -7.26382
1561.53, -7.85338
1561.52, -9.06639
1561.51, -11.0353
1561.5, -14.0521
1561.49, -18.7092
1561.48, -22.9264
1561.47, -18.2535
1561.46, -13.8485
1561.45, -10.9843
1561.44, -9.08357
1561.43, -7.87937
1561.42, -7.26567
1561.41, -7.20688
1561.4, -7.70008
1561.39, -8.7716
1561.38, -10.5068
1561.37, -13.1262
1561.36, -17.1381
1561.35, -22.4483
1561.34, -19.9446
1561.33, -14.8642
1561.32, -11.5404
1561.31, -9.36745
1561.3, -7.99825
1561.29, -7.27854
1561.28, -7.13188
1561.27, -7.51771
1561.26, -8.43007
1561.25, -9.92327
1561.24, -12.1696
1561.23, -15.5844
1561.22, -20.7406
1561.21, -21.4511
1561.2, -15.9132
1561.19, -12.0867
1561.18, -9.63882
1561.17, -8.11314
1561.16, -7.28779
1561.15, -7.03933
1561.14, -7.29476
1561.13, -8.0274
1561.12, -9.27387
1561.11, -11.1745
1561.1, -14.0676
1561.09, -18.6152
1561.08, -22.2347
1561.07, -17.087
1561.06, -12.7129
1561.05, -9.97199
1561.04, -8.27981
1561.03, -7.3306
1561.02, -6.95439
1561.01, -7.05444
1561, -7.5929
1560.99, -8.59708
1560.98, -10.1856
1560.97, -12.6381
1560.96, -16.5434
1560.95, -21.6351
1560.94, -18.4756
1560.92, -13.5367
1560.91, -10.4587
1560.9, -8.56806
1560.89, -7.46311
1560.88, -6.93015
1560.87, -6.85528
1560.86, -7.19475
1560.85, -7.97065
1560.84, -9.28649
1560.83, -11.3773
1560.82, -14.7339
1560.81, -19.9327
1560.8, -20.0394
1560.79, -14.6784
1560.78, -11.1888
1560.77, -9.04804
1560.76, -7.74814
1560.75, -7.0312
1560.74, -6.76821
1560.73, -6.91099
1560.72, -7.47811
1560.71, -8.56182
1560.7, -10.3625
1560.69, -13.2818
1560.68, -18.0248
1560.67, -21.3463
1560.66, -16.2187
1560.65, -12.2198
1560.64, -9.75994
1560.63, -8.22076
1560.62, -7.2935
1560.61, -6.83197
1560.6, -6.78322
1560.59, -7.16257
1560.58, -8.05272
1560.57, -9.62477
1560.56, -12.2026
1560.55, -16.4039
1560.54, -21.6048
1560.53, -18.1483
1560.52, -13.553
1560.51, -10.6901
1560.5, -8.86272
1560.49, -7.69882
1560.48, -7.03001
1560.47, -6.79612
1560.46, -7.00869
1560.45, -7.74046
1560.44, -9.1332
1560.43, -11.4401
1560.42, -15.1496
1560.41, -20.6935
1560.4, -20.2821
1560.39, -15.1234
1560.38, -11.7597
1560.37, -9.5912
1560.36, -8.16613
1560.35, -7.28585
1560.34, -6.87945
1560.33, -6.95102
1560.32, -7.55782
1560.31, -8.80746
1560.3, -10.8868
1560.29, -14.1637
1560.28, -19.2766
1560.27, -22.1
1560.26, -16.8396
1560.24, -12.8763
1560.23, -10.3166
1560.22, -8.6146
1560.21, -7.52934
1560.2, -6.97192
1560.19, -6.93091
1560.18, -7.43882
1560.17, -8.56335
1560.16, -10.4317
1560.15, -13.3157
1560.14, -17.7956
1560.13, -22.7241
1560.12, -18.6129
1560.11, -13.9776
1560.1, -10.9819
1560.09, -8.99722
1560.08, -7.72333
1560.07, -7.04068
1560.06, -6.91015
1560.05, -7.32994
1560.04, -8.32705
1560.03, -9.98162
1560.02, -12.497
1560.01, -16.3497
