

wavelength(nm), Y
1514, -27.0899
1513.97, -24.2401
1513.94, -22.1202
1513.91, -20.44
1513.88, -19.0552
1513.85, -17.8838
1513.81, -16.8744
1513.78, -15.9932
1513.75, -15.2164
1513.72, -14.5268
1513.69, -13.9116
1513.65, -13.3611
1513.62, -12.8677
1513.59, -12.4254
1513.56, -12.0294
1513.53, -11.6759
1513.5, -11.3616
1513.46, -11.084
1513.43, -10.8408
1513.4, -10.6302
1513.37, -10.4504
1513.34, -10.2998
1513.3, -10.177
1513.27, -10.0808
1513.24, -10.01
1513.21, -9.96362
1513.18, -9.94095
1513.15, -9.94156
1513.11, -9.96532
1513.08, -10.0124
1513.05, -10.0835
1513.02, -10.1794
1512.99, -10.3013
1512.95, -10.4506
1512.92, -10.6288
1512.89, -10.8378
1512.86, -11.0792
1512.83, -11.3551
1512.8, -11.6673
1512.76, -12.018
1512.73, -12.4099
1512.7, -12.846
1512.67, -13.3302
1512.64, -13.8675
1512.61, -14.4643
1512.57, -15.1292
1512.54, -15.8737
1512.51, -16.7131
1512.48, -17.6682
1512.45, -18.7685
1512.41, -20.057
1512.38, -21.6002
1512.35, -23.5092
1512.32, -25.9919
1512.29, -29.5148
1512.26, -35.5668
1512.22, -56.5951
1512.19, -35.3492
1512.16, -29.4372
1512.13, -25.974
1512.1, -23.5297
1512.07, -21.6493
1512.03, -20.1289
1512, -18.8595
1511.97, -17.7757
1511.94, -16.8356
1511.91, -16.0104
1511.87, -15.2796
1511.84, -14.6284
1511.81, -14.0455
1511.78, -13.5223
1511.75, -13.0521
1511.72, -12.6295
1511.68, -12.2504
1511.65, -11.9115
1511.62, -11.6102
1511.59, -11.3442
1511.56, -11.1119
1511.53, -10.9118
1511.49, -10.7426
1511.46, -10.6032
1511.43, -10.4924
1511.4, -10.4094
1511.37, -10.353
1511.34, -10.3224
1511.3, -10.3167
1511.27, -10.3354
1511.24, -10.3779
1511.21, -10.4442
1511.18, -10.5346
1511.14, -10.6497
1511.11, -10.7903
1511.08, -10.9578
1511.05, -11.154
1511.02, -11.3807
1510.99, -11.6403
1510.95, -11.9352
1510.92, -12.2682
1510.89, -12.6422
1510.86, -13.0606
1510.83, -13.5272
1510.8, -14.0467
1510.76, -14.6249
1510.73, -15.2693
1510.7, -15.9897
1510.67, -16.7991
1510.64, -17.7156
1510.61, -18.7645
1510.57, -19.9824
1510.54, -21.4252
1510.51, -23.1839
1510.48, -25.4212
1510.45, -28.4752
1510.42, -33.2633
1510.38, -44.7358
1510.35, -39.5624
1510.32, -31.5464
1510.29, -27.4616
1510.26, -24.716
1510.23, -22.6565
1510.19, -21.0172
1510.16, -19.6632
1510.13, -18.5167
1510.1, -17.5284
1510.07, -16.6656
1510.04, -15.9049
1510, -15.2296
1509.97, -14.6271
1509.94, -14.0874
1509.91, -13.6032
1509.88, -13.1684
1509.85, -12.7783
1509.81, -12.429
1509.78, -12.1175
1509.75, -11.8415
1509.72, -11.5989
1509.69, -11.3884
1509.66, -11.2086
1509.62, -11.0586
1509.59, -10.9376
1509.56, -10.8449
1509.53, -10.7798
1509.5, -10.7416
1509.47, -10.7298
1509.43, -10.7437
1509.4, -10.7828
1509.37, -10.8467
1509.34, -10.9353
1509.31, -11.0485
1509.28, -11.1868
1509.24, -11.3509
1509.21, -11.542
1509.18, -11.7617
1509.15, -12.0121
1509.12, -12.2955
1509.09, -12.6151
1509.05, -12.9739
1509.02, -13.3759
1508.99, -13.8253
1508.96, -14.3273
1508.93, -14.8878
1508.9, -15.5143
1508.86, -16.2163
1508.83, -17.0059
1508.8, -17.9
1508.77, -18.9215
1508.74, -20.104
1508.71, -21.4979
1508.67, -23.1846
1508.64, -25.3064
1508.61, -28.149
1508.58, -32.4349
1508.55, -41.2668
1508.52, -43.1987
1508.49, -33.0985
1508.45, -28.5551
1508.42, -25.6067
1508.39, -23.432
1508.36, -21.7182
1508.33, -20.3124
1508.3, -19.1282
1508.26, -18.112
1508.23, -17.2281
1508.2, -16.4515
1508.17, -15.7642
1508.14, -15.1525
1508.11, -14.6058
1508.07, -14.1161
1508.04, -13.6768
1508.01, -13.2826
1507.98, -12.9294
1507.95, -12.6137
1507.92, -12.3328
1507.88, -12.0846
1507.85, -11.8675
1507.82, -11.6801
1507.79, -11.5217
1507.76, -11.3917
1507.73, -11.2896
1507.7, -11.2151
1507.66, -11.1681
1507.63, -11.1483
1507.6, -11.1557
1507.57, -11.19
1507.54, -11.251
1507.51, -11.3385
1507.47, -11.4525
1507.44, -11.5929
1507.41, -11.7601
1507.38, -11.9546
1507.35, -12.1776
1507.32, -12.4303
1507.29, -12.7148
1507.25, -13.0335
1507.22, -13.3896
1507.19, -13.787
1507.16, -14.23
1507.13, -14.7242
1507.1, -15.276
1507.06, -15.8934
1507.03, -16.5863
1507, -17.3672
1506.97, -18.253
1506.94, -19.2666
1506.91, -20.4408
1506.88, -21.8248
1506.84, -23.4976
1506.81, -25.5967
1506.78, -28.3964
1506.75, -32.5794
1506.72, -40.9522
1506.69, -44.643
1506.65, -33.8402
1506.62, -29.1698
1506.59, -26.1679
1506.56, -23.9628
1506.53, -22.2286
1506.5, -20.8077
1506.47, -19.6116
1506.43, -18.5857
1506.4, -17.6941
1506.37, -16.9115
1506.34, -16.2197
1506.31, -15.6049
1506.28, -15.0567
1506.24, -14.5666
1506.21, -14.1281
1506.18, -13.7357
1506.15, -13.385
1506.12, -13.0722
1506.09, -12.7945
1506.06, -12.5494
1506.02, -12.3349
1505.99, -12.1495
1505.96, -11.9922
1505.93, -11.862
1505.9, -11.7586
1505.87, -11.6817
1505.84, -11.6313
1505.8, -11.6075
1505.77, -11.6105
1505.74, -11.6406
1505.71, -11.6979
1505.68, -11.7827
1505.65, -11.8953
1505.61, -12.036
1505.58, -12.2051
1505.55, -12.4033
1505.52, -12.6312
1505.49, -12.8901
1505.46, -13.1815
1505.43, -13.5075
1505.39, -13.8708
1505.36, -14.2749
1505.33, -14.7242
1505.3, -15.2242
1505.27, -15.7814
1505.24, -16.4043
1505.21, -17.1033
1505.17, -17.8918
1505.14, -18.7875
1505.11, -19.8146
1505.08, -21.0074
1505.05, -22.4176
1505.02, -24.1284
1504.99, -26.2862
1504.95, -29.1876
1504.92, -33.596
1504.89, -42.9558
1504.86, -43.1925
1504.83, -33.705
1504.8, -29.2863
1504.77, -26.3912
1504.73, -24.2446
1504.7, -22.5463
1504.67, -21.1486
1504.64, -19.9676
1504.61, -18.9515
1504.58, -18.0661
1504.54, -17.2872
1504.51, -16.5976
1504.48, -15.9845
1504.45, -15.4377
1504.42, -14.9495
1504.39, -14.5136
1504.36, -14.1248
1504.32, -13.7789
1504.29, -13.4722
1504.26, -13.2017
1504.23, -12.9647
1504.2, -12.7592
1504.17, -12.5833
1504.14, -12.4355
1504.1, -12.3147
1504.07, -12.2202
1504.04, -12.1514
1504.01, -12.1081
1503.98, -12.0904
1503.95, -12.0984
1503.92, -12.1327
1503.89, -12.1936
1503.85, -12.282
1503.82, -12.3983
1503.79, -12.5434
1503.76, -12.718
1503.73, -12.9229
1503.7, -13.1592
1503.67, -13.428
1503.63, -13.7308
1503.6, -14.0695
1503.57, -14.4467
1503.54, -14.8654
1503.51, -15.3299
1503.48, -15.8454
1503.45, -16.4186
1503.41, -17.0581
1503.38, -17.7751
1503.35, -18.584
1503.32, -19.5042
1503.29, -20.5624
1503.26, -21.7971
1503.23, -23.2667
1503.19, -25.0666
1503.16, -27.3697
1503.13, -30.5423
1503.1, -35.6182
1503.07, -49.0524
1503.04, -40.1041
1503.01, -32.7887
1502.97, -28.8923
1502.94, -26.235
1502.91, -24.2264
1502.88, -22.6195
1502.85, -21.2874
1502.82, -20.1563
1502.79, -19.1796
1502.76, -18.3258
1502.72, -17.573
1502.69, -16.9052
1502.66, -16.3105
1502.63, -15.7796
1502.6, -15.3054
1502.57, -14.8821
1502.54, -14.5049
1502.5, -14.17
1502.47, -13.874
1502.44, -13.6142
1502.41, -13.388
1502.38, -13.1935
1502.35, -13.0287
1502.32, -12.8921
1502.28, -12.7825
1502.25, -12.6989
1502.22, -12.6405
1502.19, -12.6069
1502.16, -12.598
1502.13, -12.6139
1502.1, -12.6549
1502.07, -12.7216
1502.03, -12.815
1502, -12.9361
1501.97, -13.0859
1501.94, -13.2658
1501.91, -13.4772
1501.88, -13.7214
1501.85, -14.0002
1501.81, -14.3155
1501.78, -14.6693
1501.75, -15.0644
1501.72, -15.5041
1501.69, -15.9925
1501.66, -16.5349
1501.63, -17.1385
1501.6, -17.8121
1501.56, -18.5677
1501.53, -19.4213
1501.5, -20.3946
1501.47, -21.5185
1501.44, -22.8383
1501.41, -24.4247
1501.38, -26.3978
1501.34, -28.9866
1501.31, -32.7236
1501.28, -39.4462
1501.25, -53.2967
1501.22, -36.8502
1501.19, -31.4618
1501.16, -28.1846
1501.13, -25.836
1501.09, -24.0146
1501.06, -22.5347
1501.03, -21.2955
1501, -20.2356
1500.97, -19.3155
1500.94, -18.5076
1500.91, -17.7927
1500.88, -17.1565
1500.84, -16.5882
1500.81, -16.0795
1500.78, -15.6241
1500.75, -15.2169
1500.72, -14.8537
1500.69, -14.5314
1500.66, -14.2471
1500.63, -13.9985
1500.59, -13.7837
1500.56, -13.601
1500.53, -13.4488
1500.5, -13.3258
1500.47, -13.2308
1500.44, -13.1627
1500.41, -13.1206
1500.38, -13.1039
1500.34, -13.1121
1500.31, -13.1451
1500.28, -13.2028
1500.25, -13.2857
1500.22, -13.3944
1500.19, -13.5299
1500.16, -13.6934
1500.13, -13.8865
1500.09, -14.1108
1500.06, -14.3685
1500.03, -14.6617


