

wavelength(nm), Y
1513.91, -46.6931
1513.88, -35.6289
1513.85, -30.7697
1513.81, -27.6912
1513.78, -25.4503
1513.75, -23.7002
1513.72, -22.275
1513.69, -21.0831
1513.65, -20.0685
1513.62, -19.1942
1513.59, -18.4341
1513.56, -17.7691
1513.53, -17.1842
1513.5, -16.6675
1513.46, -16.2094
1513.43, -15.802
1513.4, -15.4392
1513.37, -15.1164
1513.34, -14.8302
1513.3, -14.5787
1513.27, -14.3608
1513.24, -14.1762
1513.21, -14.0252
1513.18, -13.9085
1513.15, -13.8263
1513.11, -13.7789
1513.08, -13.766
1513.05, -13.787
1513.02, -13.8409
1512.99, -13.9265
1512.95, -14.0427
1512.92, -14.1887
1512.89, -14.3641
1512.86, -14.5693
1512.83, -14.8055
1512.8, -15.0749
1512.76, -15.3801
1512.73, -15.7251
1512.7, -16.1142
1512.67, -16.5527
1512.64, -17.0466
1512.61, -17.6028
1512.57, -18.2296
1512.54, -18.9373
1512.51, -19.7389
1512.48, -20.6521
1512.45, -21.7017
1512.41, -22.9239
1512.38, -24.3738
1512.35, -26.1416
1512.32, -28.3885
1512.29, -31.4476
1512.26, -36.2031
1512.22, -46.6553
1512.19, -42.1533
1512.16, -34.5342
1512.13, -30.5293
1512.1, -27.8328
1512.07, -25.8144
1512.03, -24.2121
1512, -22.8919
1511.97, -21.7757
1511.94, -20.8142
1511.91, -19.9745
1511.87, -19.234
1511.84, -18.577
1511.81, -17.9922
1511.78, -17.4715
1511.75, -17.0094
1511.72, -16.6014
1511.68, -16.2441
1511.65, -15.9344
1511.62, -15.6694
1511.59, -15.4463
1511.56, -15.2619
1511.53, -15.1133
1511.49, -14.9977
1511.46, -14.9127
1511.43, -14.8561
1511.4, -14.8268
1511.37, -14.824
1511.34, -14.8478
1511.3, -14.8988
1511.27, -14.9783
1511.24, -15.0879
1511.21, -15.2293
1511.18, -15.4047
1511.14, -15.6159
1511.11, -15.865
1511.08, -16.154
1511.05, -16.4849
1511.02, -16.8604
1510.99, -17.2834
1510.95, -17.7579
1510.92, -18.289
1510.89, -18.8835
1510.86, -19.5502
1510.83, -20.3008
1510.8, -21.1507
1510.76, -22.1206
1510.73, -23.2394
1510.7, -24.5492
1510.67, -26.1151
1510.64, -28.0461
1510.61, -30.5461
1510.57, -34.07
1510.54, -40.0184
1510.51, -53.1838
1510.48, -39.7822
1510.45, -34.013
1510.42, -30.579
1510.38, -28.1434
1510.35, -26.265
1510.32, -24.7451
1510.29, -23.4777
1510.26, -22.3997
1510.23, -21.4707
1510.19, -20.6631
1510.16, -19.9571
1510.13, -19.3376
1510.1, -18.7928
1510.07, -18.3131
1510.04, -17.8904
1510, -17.5183
1509.97, -17.1913
1509.94, -16.9051
1509.91, -16.6566
1509.88, -16.4434
1509.85, -16.264
1509.81, -16.1175
1509.78, -16.0033
1509.75, -15.9214
1509.72, -15.8717
1509.69, -15.8542
1509.66, -15.8688
1509.62, -15.9153
1509.59, -15.9934
1509.56, -16.103
1509.53, -16.244
1509.5, -16.4167
1509.47, -16.6217
1509.43, -16.8603
1509.4, -17.1339
1509.37, -17.4451
1509.34, -17.7965
1509.31, -18.1917
1509.28, -18.6348
1509.24, -19.1306
1509.21, -19.6849
1509.18, -20.3049
1509.15, -20.9996
1509.12, -21.7807
1509.09, -22.6644
1509.05, -23.6731
1509.02, -24.8391
1508.99, -26.2112
1508.96, -27.8678
1508.93, -29.9444
1508.9, -32.7085
1508.86, -36.8103
1508.83, -44.6793
1508.8, -48.299
1508.77, -38.2285
1508.74, -33.5872
1508.71, -30.598
1508.67, -28.4087
1508.64, -26.6948
1508.61, -25.2981
1508.58, -24.1291
1508.55, -23.1322
1508.52, -22.2706
1508.49, -21.5185
1508.45, -20.8575
1508.42, -20.2738
1508.39, -19.7573
1508.36, -19.3004
1508.33, -18.8971
1508.3, -18.5429
1508.26, -18.2339
1508.23, -17.967
1508.2, -17.7397
1508.17, -17.5494
1508.14, -17.3941
1508.11, -17.2719
1508.07, -17.181
1508.04, -17.1202
1508.01, -17.0885
1507.98, -17.0853
1507.95, -17.1105
1507.92, -17.1643
1507.88, -17.2474
1507.85, -17.3605
1507.82, -17.5049
1507.79, -17.6818
1507.76, -17.8926
1507.73, -18.1387
1507.7, -18.4218
1507.66, -18.7438
1507.63, -19.1069
1507.6, -19.514
1507.57, -19.9688
1507.54, -20.476
1507.51, -21.042
1507.47, -21.6751
1507.44, -22.3862
1507.41, -23.1896
1507.38, -24.1048
1507.35, -25.1587
1507.32, -26.3895
1507.29, -27.8555
1507.25, -29.651
1507.22, -31.9453
1507.19, -35.0936
1507.16, -40.0661
1507.13, -51.4789
1507.1, -44.616
1507.06, -37.4917
1507.03, -33.6276
1507, -30.993
1506.97, -29.0075
1506.94, -27.4257
1506.91, -26.1211
1506.88, -25.0199
1506.84, -24.0755
1506.81, -23.2565
1506.78, -22.5409
1506.75, -21.9122
1506.72, -21.3581
1506.69, -20.869
1506.65, -20.4371
1506.62, -20.056
1506.59, -19.7207
1506.56, -19.4272
1506.53, -19.1721
1506.5, -18.9529
1506.47, -18.7678
1506.43, -18.6156
1506.4, -18.4953
1506.37, -18.4064
1506.34, -18.3487
1506.31, -18.3221
1506.28, -18.3264
1506.24, -18.3617
1506.21, -18.4279
1506.18, -18.5251
1506.15, -18.6534
1506.12, -18.8131
1506.09, -19.0048
1506.06, -19.2292
1506.02, -19.4871
1505.99, -19.7812
1505.96, -20.114
1505.93, -20.4887
1505.9, -20.9093
1505.87, -21.3806
1505.84, -21.9086
1505.8, -22.5006
1505.77, -23.166
1505.74, -23.9163
1505.71, -24.7672
1505.68, -25.7395
1505.65, -26.8626
1505.61, -28.1799
1505.58, -29.759
1505.55, -31.714
1505.52, -34.2606
1505.49, -37.8867
1505.46, -44.1451
1505.43, -56.0727
1505.39, -42.7243
1505.36, -37.2384
1505.33, -33.9231
1505.3, -31.5637
1505.27, -29.7457
1505.24, -28.2782
1505.21, -27.0574
1505.17, -26.0205
1505.14, -25.1263
1505.11, -24.3468
1505.08, -23.6618
1505.05, -23.0563
1505.02, -22.5193
1504.99, -22.0423
1504.95, -21.6191
1504.92, -21.2446
1504.89, -20.9153
1504.86, -20.628
1504.83, -20.3807
1504.8, -20.1713
1504.77, -19.9982
1504.73, -19.8601
1504.7, -19.7555
1504.67, -19.6834
1504.64, -19.6427
1504.61, -19.6324
1504.58, -19.652
1504.54, -19.7009
1504.51, -19.7791
1504.48, -19.8868
1504.45, -20.0246
1504.42, -20.1934
1504.39, -20.3945
1504.36, -20.6296
1504.32, -20.9007
1504.29, -21.2101
1504.26, -21.5606
1504.23, -21.9556
1504.2, -22.3991
1504.17, -22.8958
1504.14, -23.4518
1504.1, -24.0748
1504.07, -24.7744
1504.04, -25.5636
1504.01, -26.4594
1503.98, -27.4857
1503.95, -28.6762
1503.92, -30.0817
1503.89, -31.7829
1503.85, -33.9206
1503.82, -36.7751
1503.79, -41.0424
1503.76, -49.4414
1503.73, -51.1645
1503.7, -41.8038
1503.67, -37.346
1503.63, -34.443
1503.6, -32.3032
1503.57, -30.6192
1503.54, -29.2396
1503.51, -28.0789
1503.48, -27.0843
1503.45, -26.2211
1503.41, -25.4654
1503.38, -24.8003
1503.35, -24.2131
1503.32, -23.6943
1503.29, -23.2366
1503.26, -22.834
1503.23, -22.4815
1503.19, -22.175
1503.16, -21.9108
1503.13, -21.686
1503.1, -21.4978
1503.07, -21.3441
1503.04, -21.223
1503.01, -21.1316
1502.97, -21.0699
1502.94, -21.0378
1502.91, -21.0352
1502.88, -21.0619
1502.85, -21.1183
1502.82, -21.2049
1502.79, -21.3224
1502.76, -21.4717
1502.72, -21.6537
1502.69, -21.8696
1502.66, -22.1211
1502.63, -22.4098
1502.6, -22.7381
1502.57, -23.1086
1502.54, -23.5249
1502.5, -23.9912
1502.47, -24.5129
1502.44, -25.0966
1502.41, -25.7505
1502.38, -26.4856
1502.35, -27.3156
1502.32, -28.2594
1502.28, -29.3432
1502.25, -30.6051
1502.22, -32.1036
1502.19, -33.935
1502.16, -36.2747
1502.13, -39.4956
1502.1, -44.6404
1502.07, -56.7987
1502.03, -48.1634
1502, -41.3583
1501.97, -37.5823
1501.94, -34.9824
1501.91, -33.0122
1501.88, -31.4372
1501.85, -30.1357
1501.81, -29.0363
1501.78, -28.0934
1501.75, -27.2762
1501.72, -26.5624
1501.69, -25.9359
1501.66, -25.3839
1501.63, -24.8968
1501.6, -24.4669
1501.56, -24.0881
1501.53, -23.7556
1501.5, -23.4655
1501.47, -23.215
1501.44, -23.0018
1501.41, -22.8241
1501.38, -22.6807
1501.34, -22.5704
1501.31, -22.4925
1501.28, -22.4461
1501.25, -22.4308
1501.22, -22.4459
1501.19, -22.4912
1501.16, -22.5665
1501.13, -22.6719
1501.09, -22.8077
1501.06, -22.9746
1501.03, -23.1736
1501, -23.4062
1500.97, -23.674
1500.94, -23.9792
1500.91, -24.3244
1500.88, -24.7126
1500.84, -25.1473
1500.81, -25.633
1500.78, -26.1749
1500.75, -26.7798
1500.72, -27.4564
1500.69, -28.216
1500.66, -29.0742
1500.63, -30.052
1500.59, -31.1799
1500.56, -32.5025
1500.53, -34.0897
1500.5, -36.0599
1500.47, -38.6374
1500.44, -42.335
1500.41, -48.8252
1500.38, -59.4719
1500.34, -46.5469
1500.31, -41.2327
1500.28, -37.9812
1500.25, -35.6547
1500.22, -33.8566
1500.19, -32.4024
1500.16, -31.191
1500.13, -30.1612
1500.09, -29.2732
1500.06, -28.4998
1500.03, -27.8216


